"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept"
1615,"[seol] Antibiotics drug",44125267,"OMOP1119898","Fusidate 0.01 MG/ML Ophthalmic Solution [Fucithalmic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44115022,"OMOP1109653","Fusidate 0.01 MG/ML Ophthalmic Solution [Fucithalmic] by Amdipharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43179208,"OMOP449657","Fusidate 10 MG/ML Ophthalmic Gel","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43157273,"OMOP449659","Fusidate 10 MG/ML Ophthalmic Gel [Fucithalmic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43135128,"OMOP449660","Fusidate 10 MG/ML Ophthalmic Gel [Fucithalmic] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43179209,"OMOP449658","Fusidate 10 MG/ML Ophthalmic Gel Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43157270,"OMOP449645","Fusidate Ophthalmic Gel","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43135127,"OMOP449646","Fusidate Ophthalmic Gel [Fucithalmic]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",45892419,"1596450","gentamicin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",45892420,"1596451","gentamicin 0.003 MG/MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",44067618,"OMOP1062249","Gentamicin 0.003 MG/MG [Gentrasul]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44028552,"OMOP1023183","Gentamicin 0.003 MG/MG [Sandoz Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44047600,"OMOP1042231","Gentamicin 0.003 MG/MG Ophthalmic Ointment [Gentrasul]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44102165,"OMOP1096796","Gentamicin 0.003 MG/MG Ophthalmic Ointment [Gentrasul] by Bausch & Lomb","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44073428,"OMOP1068059","Gentamicin 0.003 MG/MG Ophthalmic Ointment [Sandoz Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44128126,"OMOP1122757","Gentamicin 0.003 MG/MG Ophthalmic Ointment [Sandoz Gentamicin] by Sandoz","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44104748,"OMOP1099379","Gentamicin 0.003 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44080287,"OMOP1074918","Gentamicin 0.003 MG/ML [Garamycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44080286,"OMOP1074917","Gentamicin 0.003 MG/ML [Minims Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44123332,"OMOP1117963","Gentamicin 0.003 MG/ML Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44060636,"OMOP1055267","Gentamicin 0.003 MG/ML Ophthalmic Ointment [Garamycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44076254,"OMOP1070885","Gentamicin 0.003 MG/ML Ophthalmic Ointment [Garamycin] by Merck","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44089146,"OMOP1083777","Gentamicin 0.003 MG/ML Ophthalmic Ointment by Dioptic","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44032680,"OMOP1027311","Gentamicin 0.003 MG/ML Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44073426,"OMOP1068057","Gentamicin 0.003 MG/ML Ophthalmic Solution [Minims Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44060637,"OMOP1055268","Gentamicin 0.003 MG/ML Ophthalmic Solution [Minims Gentamicin] Box of 20","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44063584,"OMOP1058215","Gentamicin 0.003 MG/ML Ophthalmic Solution [Minims Gentamicin] Box of 20 by Chauvin","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44084400,"OMOP1079031","Gentamicin 0.003 MG/ML Ophthalmic Solution Box of 20","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44102164,"OMOP1096795","Gentamicin 0.003 MG/ML Ophthalmic Solution by Dioptic","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44102163,"OMOP1096794","Gentamicin 0.003 MG/ML Ophthalmic Solution by Ivax","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43710030,"OMOP928104","Gentamicin 0.005 MG/MG [Dexa Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43854139,"OMOP928108","Gentamicin 0.005 MG/MG [Dexagent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43836160,"OMOP928105","Gentamicin 0.005 MG/MG [Dexamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714986,"OMOP2734653","Gentamicin 0.005 MG/MG [Duragentam]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42727100,"OMOP2742910","Gentamicin 0.005 MG/MG [Gent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42724394,"OMOP2738932","Gentamicin 0.005 MG/MG [Gentamicin Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44093264,"OMOP1087895","Gentamicin 0.005 MG/MG [Odan-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42724393,"OMOP2721708","Gentamicin 0.005 MG/MG [Refobacin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43854140,"OMOP928116","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexa Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43836161,"OMOP928117","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexa Gentamicin] Box of 2","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43745944,"OMOP928123","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexagent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43710032,"OMOP928118","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42718538,"OMOP2731529","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42710062,"OMOP2739467","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42718537,"OMOP2727460","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42711867,"OMOP2736064","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43674361,"OMOP928121","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 5","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714449,"OMOP2731442","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamicin Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714448,"OMOP2729476","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamicin Pos] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43602044,"OMOP928125","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamicin Pos] Box of 2","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43674362,"OMOP928127","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 3","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44099321,"OMOP1093952","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Odan-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44102168,"OMOP1096799","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Odan-Gentamicin] by Odan","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714447,"OMOP2723524","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Refobacin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42727850,"OMOP2731810","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Refobacin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714446,"OMOP2733868","Gentamicin 0.005 MG/MG Ophthalmic Ointment [Refobacin] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43710031,"OMOP928113","Gentamicin 0.005 MG/MG Ophthalmic Ointment Box of 2","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43638135,"OMOP928114","Gentamicin 0.005 MG/MG Ophthalmic Ointment Box of 3","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43638136,"OMOP928115","Gentamicin 0.005 MG/MG Ophthalmic Ointment Box of 5","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42720196,"OMOP2732405","Gentamicin 0.00836 MG/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714985,"OMOP2724792","Gentamicin 0.00836 MG/MG [Terramycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42715322,"OMOP2728568","Gentamicin 0.00836 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42727849,"OMOP2731885","Gentamicin 0.00836 MG/MG Ophthalmic Ointment [Terramycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42721229,"OMOP2727155","Gentamicin 0.00836 MG/MG Ophthalmic Ointment [Terramycin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714004,"OMOP2739820","Gentamicin 0.00836 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",46221666,"1606016","gentamicin 3 MG/ML","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",44093267,"OMOP1087898","Gentamicin 3 MG/ML [Alcomicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44054609,"OMOP1049240","Gentamicin 3 MG/ML [Garamycin Drops]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43214958,"OMOP476080","Gentamicin 3 MG/ML [GENTALLINE]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44067622,"OMOP1062253","Gentamicin 3 MG/ML [Gentrasul]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44119208,"OMOP1113839","Gentamicin 3 MG/ML [Pms-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44093266,"OMOP1087897","Gentamicin 3 MG/ML [Sandoz Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44034579,"OMOP1029210","Gentamicin 3 MG/ML Ophthalmic Solution [Alcomicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44089154,"OMOP1083785","Gentamicin 3 MG/ML Ophthalmic Solution [Alcomicin] by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44073432,"OMOP1068063","Gentamicin 3 MG/ML Ophthalmic Solution [Garamycin Drops]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44102171,"OMOP1096802","Gentamicin 3 MG/ML Ophthalmic Solution [Garamycin Drops] by Merck","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44128133,"OMOP1122764","Gentamicin 3 MG/ML Ophthalmic Solution [Gentacidin] by Ciba Vision","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44063589,"OMOP1058220","Gentamicin 3 MG/ML Ophthalmic Solution [Gentacidin] by Iolab","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43182121,"OMOP476089","Gentamicin 3 MG/ML Ophthalmic Solution [GENTALLINE]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43160203,"OMOP476090","Gentamicin 3 MG/ML Ophthalmic Solution [GENTALLINE] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44073431,"OMOP1068062","Gentamicin 3 MG/ML Ophthalmic Solution [Gentrasul]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44114989,"OMOP1109620","Gentamicin 3 MG/ML Ophthalmic Solution [Gentrasul] by Bausch & Lomb","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44060639,"OMOP1055270","Gentamicin 3 MG/ML Ophthalmic Solution [Pms-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44037395,"OMOP1032026","Gentamicin 3 MG/ML Ophthalmic Solution [Pms-Gentamicin] by Pharmascience","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44047603,"OMOP1042234","Gentamicin 3 MG/ML Ophthalmic Solution [Sandoz Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44073430,"OMOP1068061","Gentamicin 3 MG/ML Ophthalmic Solution [Sandoz Gentamicin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44037394,"OMOP1032025","Gentamicin 3 MG/ML Ophthalmic Solution [Sandoz Gentamicin] Box of 1 by Sandoz","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43204100,"OMOP476087","Gentamicin 3 MG/ML Ophthalmic Solution Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44128132,"OMOP1122763","Gentamicin 3 MG/ML Ophthalmic Solution by Richmond","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44128131,"OMOP1122762","Gentamicin 3 MG/ML Ophthalmic Solution by Rivex","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44067619,"OMOP1062250","Gentamicin 5 MG/ML [Garatec]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44028554,"OMOP1023185","Gentamicin 5 MG/ML [Odan-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44047601,"OMOP1042232","Gentamicin 5 MG/ML Ophthalmic Solution [Garatec]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44089148,"OMOP1083779","Gentamicin 5 MG/ML Ophthalmic Solution [Garatec] by Technilab","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44086326,"OMOP1080957","Gentamicin 5 MG/ML Ophthalmic Solution [Odan-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44063585,"OMOP1058216","Gentamicin 5 MG/ML Ophthalmic Solution [Odan-Gentamicin] by Odan","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43782006,"OMOP928055","Gentamicin Ophthalmic Ointment [Dexa Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43674359,"OMOP928059","Gentamicin Ophthalmic Ointment [Dexagent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43674358,"OMOP928056","Gentamicin Ophthalmic Ointment [Dexamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44070022,"OMOP1064653","Gentamicin Ophthalmic Ointment [Gentrasul]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44095831,"OMOP1090462","Gentamicin Ophthalmic Ointment [Odan-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44044160,"OMOP1038791","Gentamicin Ophthalmic Ointment [Pms-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44070021,"OMOP1064652","Gentamicin Ophthalmic Ointment [Sandoz Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44044162,"OMOP1038793","Gentamicin Ophthalmic Solution [Alcomicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44044164,"OMOP1038795","Gentamicin Ophthalmic Solution [Garamycin Drops]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44070023,"OMOP1064654","Gentamicin Ophthalmic Solution [Garatec]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43171106,"OMOP476053","Gentamicin Ophthalmic Solution [GENTALLINE]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44044163,"OMOP1038794","Gentamicin Ophthalmic Solution [Gentrasul]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42620789,"OMOP2800135","Gentamicin Ophthalmic Solution [Minims Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44044159,"OMOP1038790","Gentamicin Ophthalmic Solution [Odan-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44057139,"OMOP1051770","Gentamicin Ophthalmic Solution [Pms-Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44044161,"OMOP1038792","Gentamicin Ophthalmic Solution [Sandoz Gentamicin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714689,"OMOP2741626","Kanamycin 0.00619 MG/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42724322,"OMOP2738385","Kanamycin 0.00619 MG/MG [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42728566,"OMOP2723024","Kanamycin 0.00619 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42711674,"OMOP2723915","Kanamycin 0.00619 MG/MG Ophthalmic Ointment [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42719645,"OMOP2722238","Kanamycin 0.00619 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42714276,"OMOP2735416","Kanamycin 0.00619 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42712571,"OMOP2728018","Kanamycin 0.00619 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42715150,"OMOP2738969","Kanamycin 0.00619 MG/MG Ophthalmic Ointment Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43637653,"OMOP919541","Kanamycin 0.0062 MG/MG [Kanamycin-Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43673869,"OMOP919543","Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamycin-Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43691665,"OMOP919544","Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamycin-Pos] Box of 2","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43709551,"OMOP919542","Kanamycin 0.0062 MG/MG Ophthalmic Ointment Box of 2","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43691664,"OMOP919520","Kanamycin 0.0062 MG/MG Prefilled Applicator","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43817512,"OMOP919538","Kanamycin Ophthalmic Ointment [Kanamycin-Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43709550,"OMOP919528","Kanamycin Prefilled Applicator","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43692243,"OMOP930338","Natamycin 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42480285,"OMOP419955","Natamycin 50 MG/ML Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42948812,"OMOP4675401","Natamycin 50 MG/ML Ophthalmic Solution [Natacyn]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43584132,"OMOP930334","Natamycin Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42480857,"OMOP419954","Natamycin Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42948813,"OMOP4675402","Natamycin Ophthalmic Solution [Natacyn]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43203859,"OMOP473768","Neomycin 3.5 UNT/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43636726,"OMOP902167","Neomycin 3.5 UNT/MG [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43708617,"OMOP902178","Neomycin 3.5 UNT/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43582560,"OMOP902189","Neomycin 3.5 UNT/MG Ophthalmic Ointment [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42729411,"OMOP2739639","Neomycin 3.51 UNT/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42730921,"OMOP2728891","Neomycin 3.51 UNT/MG [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42720555,"OMOP2722940","Neomycin 3.51 UNT/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42728963,"OMOP2724380","Neomycin 3.51 UNT/MG Ophthalmic Ointment [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43214694,"OMOP473772","Neomycin 3500 UNT/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43852706,"OMOP902113","Neomycin 3500 UNT/ML [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43636725,"OMOP902124","Neomycin 3500 UNT/ML Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43852707,"OMOP902135","Neomycin 3500 UNT/ML Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43744582,"OMOP902146","Neomycin 3500 UNT/ML Ophthalmic Solution [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43582561,"OMOP902211","Neomycin 5 MG/ML [Dexa Polyspectran]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43798515,"OMOP902222","Neomycin 5 MG/ML [Polyspectran]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43852708,"OMOP902254","Neomycin 5 MG/ML Ophthalmic Solution [Dexa Polyspectran]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43582562,"OMOP902265","Neomycin 5 MG/ML Ophthalmic Solution [Polyspectran]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43852709,"OMOP902276","Neomycin 5 MG/ML Ophthalmic Solution [Polyspectran] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43690765,"OMOP902243","Neomycin 5 MG/ML Ophthalmic Solution Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43672911,"OMOP901962","Neomycin Ophthalmic Ointment [Isopto-Max]","Drug","RxNorm Extension","S"
